0,33.506743485904806
1,59.97686169880076
2,48.97163876965883
3,45.77879478335551
4,33.66231157524573
5,49.99608952709591
6,36.355964317248024
7,41.779811147916504
8,62.28486744882272
9,42.910045339694875
10,43.96192925181287
11,48.80648382458768
12,45.01911580671531
13,50.53868078962372
14,57.2418815615626
15,55.28271582804002
16,59.81430590782641
17,40.68381259326113
18,48.48883059605599
19,57.977462663719955
20,49.434785796749665
21,64.14298448878309
22,60.55908952062923
23,50.652163886190166
24,72.75416482439638
25,62.945664090785414
26,56.12146380904991
27,52.06159289845349
28,51.18623158336137
29,44.69392892495729
30,46.45563030210606
31,52.78674805444025
32,48.64635986558482
33,45.37510004659097
34,42.4024565700356
35,40.65750869395176
36,65.80791847086526
37,54.12458023992718
38,45.99831135511543
39,52.33016215991689
40,76.4179840425268
41,29.03465764387733
42,58.161493722878745
43,64.05809068645061
44,55.67925416314238
45,34.11193405424399
46,43.094941444294236
47,62.17234749480057
48,32.65688799369492
49,54.46365602967188
50,48.61417977304379
51,36.045288254550314
52,30.03472107172906
53,52.248067347394496
54,32.39577033962538
55,43.66161141000534
56,57.626061002930804
57,61.916657608113425
58,34.66639949486641
59,51.962974076957096
60,48.828341159668454
61,56.670890826313034
62,53.110268686620714
63,43.85028260676438
64,70.32932492756196
65,60.613694091937376
66,41.02119848413287
67,66.64932447987479
68,61.18829140446049
69,48.76312185614356
70,35.95799505110049
71,43.081289520311614
72,59.2002733028562
73,38.42032737866351
74,53.23368671205755
75,58.34731732705775
76,50.28285716186853
77,49.85595620163884
78,53.90696211442654
79,57.51278814616468
80,48.908600043583654
81,52.78814389631861
82,53.4577032431895
83,42.89418443152874
84,38.68337590491854
85,49.85930873252255
86,60.96664371729171
87,59.47871656591142
88,43.543441760072525
89,65.77456835054475
90,34.534277618885
91,39.83025509173914
92,44.071341687472284
93,52.30955599318176
94,58.17289392601937
95,27.38409176162669
96,48.1258325618913
97,61.820364171547375
98,56.22675219061347
99,49.71699631189099
100,48.13399690563632
101,53.11589748268951
102,68.1352583628747
103,64.41601636399089
104,46.12392205826938
105,54.54537577917309
106,53.36389690810449
107,54.30141007493515
108,36.84487594589592
109,53.62680758386119
110,60.4773922011355
111,56.98200248220227
112,50.44182255818087
113,28.95479712290069
114,38.44608760961588
115,46.36160840617006
116,25.920850827239548
117,39.42883687241298
118,38.75111895208927
119,30.547407286411858
120,48.21907949062768
121,55.122402396888795
122,42.493349935029656
123,37.44551766239434
124,52.852370858677325
125,51.70679580915293
126,47.33284752550999
127,36.169352248969766
128,50.26292629174453
129,52.53224084710138
130,31.734977584826986
131,34.78613456819911
132,48.86088126449943
133,61.339201409063776
134,46.36802530433114
135,42.147307051264605
136,45.99782451037085
137,43.05143579431021
138,57.36621899864093
139,31.927594227490555
140,47.400038923310476
141,43.53453919837344
142,62.44911073392561
143,48.98323367917543
144,55.187251046549534
145,60.55907466085639
146,55.14316787575712
147,46.13329665735306
148,52.676476032941046
149,51.32527486112214
150,44.30067625152046
151,41.98114662825167
152,59.31972519001855
153,49.1399002828192
154,64.24883668728567
155,55.84071435266616
156,32.487871153629044
157,43.04535316463975
158,46.77594041015314
159,51.07924657960175
160,41.71276115624926
161,64.30815837951836
162,60.995189431310706
163,44.62465016763606
164,60.04350155384008
165,58.35730913522896
166,57.914292698691405
167,28.228776667792943
168,47.517366646173215
169,60.61325055152384
170,39.3856455262668
171,44.00779952095257
172,48.810148242040434
173,49.270864766159264
174,57.12699978006985
175,45.9604983409667
176,64.61754016573938
177,72.9589946436419
178,36.41622088036732
179,37.401059412639455
180,63.59151809874798
181,25.368736751295042
182,43.5063242672794
183,45.02321110188681
184,40.24112436152859
185,57.95620496204671
186,33.356240824064685
187,53.737814956592246
188,37.25091499522658
189,55.18750370539169
190,58.917235925930015
191,27.982941411080407
192,49.30483159972666
193,58.75683211990326
194,36.375074265898625
195,46.14300035993173
196,37.674543307314494
197,49.18951554987863
198,45.21908130555933
199,68.18298037232483
200,54.92658175736405
201,56.03692042758139
202,38.9444593524905
203,56.49601862427374
204,51.506626540508464
205,68.3958758772949
206,43.10308201052095
207,45.9036971441377
208,50.37490167743444
209,43.24515595537205
210,48.164471096213596
211,42.49780505787068
212,57.83116910017166
213,55.227680347228976
214,46.75110569316129
215,58.6892971950245
216,55.60785001833917
217,58.96275488437246
218,47.34613469935813
219,57.65527312734861
220,40.21887722278832
221,47.65746221486645
222,41.37743969624229
223,42.211726530271704
224,30.839470372040225
225,49.23279442198129
226,34.31075597029296
227,49.30835230383637
228,54.848789386018844
229,59.57058742001259
230,61.565131886114585
231,65.28666750411126
232,36.50335335450087
233,24.528440354195112
234,45.992716220224885
235,51.093444069172264
236,28.51065175463178
237,47.77138779569159
238,51.38437824452275
239,38.76901940168382
240,44.55547147701101
241,37.06150085240373
242,41.20613601248963
243,75.53196614359771
244,25.223460708567153
245,56.295580198337866
246,45.84896343482594
247,47.70871291637928
248,52.173875400512024
249,45.80186353467048
250,62.85131633407407
251,48.566667393701834
252,52.61986683365782
253,42.52646155539686
254,40.945421352283326
255,46.47823244307528
256,35.88963145534654
257,50.98626921084846
258,44.55219363210748
259,52.6652613758904
260,49.193853440621
261,42.25855597464113
262,49.10432492577641
263,42.19439449493921
264,54.95561148535653
265,58.87757974229669
266,55.336032181823555
267,61.88831338830071
268,47.219009814121
269,64.7392490316635
270,51.03207698842599
271,51.78090237532242
272,58.66213118676233
273,42.90102224823689
274,41.904293719738206
275,39.14903303138291
276,51.0602667144473
277,55.41668468839326
278,63.140505257209206
279,53.35264376468208
280,41.65051524224817
281,53.622111385551435
282,44.74084895207159
283,35.78971376000445
284,29.907255619903623
285,30.89358935941785
286,52.917803425721125
287,47.60948584795214
288,48.47890293912337
289,57.75983838533403
290,46.80309927777993
291,62.65850089515216
292,57.6416549252344
293,64.45292242031016
294,41.17211448841592
295,48.82798000618325
296,58.5537164819796
297,42.02539285704553
298,49.01094293774134
299,53.91667600649302
300,37.27326241518355
301,55.34504972835382
302,36.447566253453175
303,49.03445169807723
304,51.94740302717148
305,34.24765914716459
306,40.63044330168759
307,50.156678259189135
308,35.62363678025095
309,55.91440172646777
310,35.579178812025326
311,59.34819112876115
312,58.04144723244997
313,42.03364661494806
314,52.28784600105408
315,50.915848083997474
316,43.787040344933736
317,52.988002291804854
318,62.213641023729274
319,65.89360164184086
320,46.080146110991315
321,47.757769146865805
322,65.31181724585213
323,52.214148753367176
324,42.36223850083672
